,open,high,low,close,results
2008-06-17,1.5532,1.5553,1.5467,1.5507,1
2008-06-18,1.5508,1.5581,1.5466,1.5569,1
2008-06-19,1.557,1.5588,1.5468,1.5513,1
2008-06-20,1.5514,1.5653,1.5507,1.5609,2
2008-06-22,1.5625,1.5638,1.5597,1.5619,2
2008-06-23,1.5619999999999998,1.5621,1.547,1.5519999999999998,1
2008-06-24,1.5521,1.5623,1.5514,1.5575,1
2008-06-25,1.5574,1.5688,1.5539,1.568,1
2008-06-26,1.5681,1.5768,1.5631,1.5737,1
2008-06-27,1.5738,1.5794,1.5722,1.5794,2
2008-06-29,1.578,1.5799,1.5776,1.5786,1
2008-06-30,1.5787,1.5839,1.5729,1.5758,1
2008-07-01,1.5757,1.5829,1.5724,1.5805,2
2008-07-02,1.5806,1.5893,1.5779,1.5881,2
2008-07-03,1.588,1.5911,1.5676,1.5719,2
2008-07-04,1.5718,1.5729,1.5657,1.5708,1
2008-07-06,1.5702,1.5709,1.5634,1.5648,1
2008-07-07,1.5647,1.5755,1.5614,1.571,1
2008-07-08,1.5711,1.5741,1.5637,1.5665,1
2008-07-09,1.5666,1.5752,1.5663,1.5729,1
2008-07-10,1.5728,1.5804,1.5692,1.5796,1
2008-07-11,1.5795,1.5949,1.5768,1.5941,2
2008-07-13,1.597,1.5972,1.5884,1.5906,1
2008-07-14,1.5907,1.5946,1.5843,1.5943,2
2008-07-15,1.5942,1.6041,1.5868,1.5907,2
2008-07-16,1.5906,1.5949,1.5803,1.5852,2
2008-07-17,1.5853,1.5895,1.5787,1.5848,2
2008-07-18,1.5849,1.589,1.5809,1.5852,2
2008-07-20,1.5845,1.5875,1.5830000000000002,1.587,2
2008-07-21,1.5871,1.5938,1.5834,1.5926,2
2008-07-22,1.5927,1.5946,1.5759999999999998,1.5798,2
2008-07-23,1.5797,1.5798,1.5672,1.5699,2
2008-07-24,1.5698,1.5716,1.5630000000000002,1.5694,2
2008-07-25,1.5695,1.5755,1.5669,1.5713,2
2008-07-27,1.5711,1.5727,1.5687,1.5723,2
2008-07-28,1.5724,1.5771,1.569,1.5746,2
2008-07-29,1.5747,1.5759999999999998,1.5556,1.5590000000000002,1
2008-07-30,1.5589,1.5618,1.5525,1.5588,1
2008-07-31,1.5587,1.5703,1.5558,1.5572,2
2008-08-01,1.5573,1.5591,1.5518,1.5566,2
2008-08-03,1.557,1.5597,1.5566,1.5592,2
2008-08-04,1.5591,1.5633,1.5530000000000002,1.5538,2
2008-08-05,1.5537,1.5551,1.5447,1.5496,2
2008-08-06,1.5495,1.5518,1.5401,1.5435,2
2008-08-07,1.5434,1.5505,1.5194,1.5217,2
2008-08-08,1.5218,1.5249,1.5002,1.5011,2
2008-08-10,1.4932,1.4995,1.4908,1.4988,2
2008-08-11,1.4987,1.5085,1.4863,1.4885,2
2008-08-12,1.4886,1.4967,1.4817,1.4934,2
2008-08-13,1.4935,1.4983,1.4845,1.4899,2
2008-08-14,1.49,1.4952,1.4755,1.4777,2
2008-08-15,1.4778,1.4788,1.4659,1.469,1
2008-08-17,1.4680000000000002,1.4768,1.4669999999999999,1.4765,2
2008-08-18,1.4766,1.4769,1.4669999999999999,1.4693,1
2008-08-19,1.4694,1.4809,1.4633,1.4772,1
2008-08-20,1.4771,1.4787,1.4674,1.4777,1
2008-08-21,1.4776,1.4911,1.4745,1.4869999999999999,2
2008-08-22,1.4871,1.4897,1.476,1.4794,2
2008-08-24,1.4786,1.4793,1.4717,1.4721,2
2008-08-25,1.472,1.4809999999999999,1.4697,1.4711,2
2008-08-26,1.4712,1.4746,1.4571,1.4734,2
2008-08-27,1.4733,1.4794,1.4669,1.4794,2
2008-08-28,1.4793,1.4813,1.4674,1.4745,2
2008-08-29,1.4744,1.4769,1.4641,1.4673,2
2008-08-31,1.4699,1.4725,1.4617,1.464,2
2008-09-01,1.4641,1.4668,1.4557,1.4572,2
2008-09-02,1.4573,1.46,1.4468,1.4495,2
2008-09-03,1.4494,1.453,1.4387,1.4511,2
2008-09-04,1.4513,1.4546,1.4213,1.4280000000000002,1
2008-09-05,1.4281,1.4349,1.4199,1.4268,1
2008-09-07,1.4337,1.443,1.4312,1.4409,2
2008-09-08,1.4409999999999998,1.4427,1.4047,1.4089,1
2008-09-09,1.409,1.4229,1.406,1.4136,2
2008-09-10,1.4135,1.4181,1.3935,1.3954,1
2008-09-11,1.3955,1.4043,1.3883,1.4001,1
2008-09-12,1.4,1.4234,1.3988,1.4216,1
2008-09-14,1.4345,1.4483,1.4289,1.444,2
2008-09-15,1.4438,1.4449,1.4087,1.4192,1
2008-09-16,1.4191,1.4284,1.4075,1.4161,1
2008-09-17,1.4162,1.4395,1.41,1.4361,1
2008-09-18,1.436,1.4544,1.4193,1.4214,1
2008-09-19,1.4215,1.45,1.4155,1.4469999999999998,1
2008-09-21,1.4492,1.4566,1.4439,1.4536,1
2008-09-22,1.4537,1.4869,1.4466,1.4779,2
2008-09-23,1.4778,1.4815,1.4625,1.4682,2
2008-09-24,1.4683,1.4749,1.4606,1.4709999999999999,2
2008-09-25,1.4711,1.4771,1.4561,1.4676,2
2008-09-26,1.4677,1.4680000000000002,1.4557,1.4618,2
2008-09-28,1.4559,1.4566,1.4485,1.4502,2
2008-09-29,1.4501,1.4571,1.4304,1.436,2
2008-09-30,1.4358,1.4428,1.4011,1.413,2
2008-10-01,1.4129,1.4176,1.3932,1.3979,2
2008-10-02,1.3980000000000001,1.3992,1.3749,1.3848,2
2008-10-03,1.3847,1.391,1.3704,1.3777,2
2008-10-05,1.367,1.3708,1.361,1.3636,2
2008-10-06,1.3635,1.3647,1.3444,1.3588,1
2008-10-07,1.359,1.3744,1.3516,1.36,2
2008-10-08,1.3601,1.3756,1.3548,1.3681,2
2008-10-09,1.3682,1.3787,1.3545,1.3551,1
2008-10-10,1.3549,1.3654,1.3261,1.3413,1
2008-10-12,1.3577,1.3627,1.3459,1.3535,1
2008-10-13,1.3536,1.3694,1.3473,1.3686,2
2008-10-14,1.3687,1.3771,1.3537,1.3579,2
2008-10-15,1.358,1.369,1.3428,1.3476,2
2008-10-16,1.3474,1.354,1.3348,1.3466,2
2008-10-17,1.3467,1.3514,1.3388,1.3413,2
2008-10-19,1.3431,1.348,1.3404,1.3457,2
2008-10-20,1.3458,1.3532,1.329,1.3332,2
2008-10-21,1.3333,1.3339,1.2912,1.2922,2
2008-10-22,1.2923,1.2945,1.273,1.2758,1
2008-10-23,1.276,1.3008,1.2737,1.2769,2
2008-10-24,1.2766,1.2829,1.2498,1.2624,2
2008-10-26,1.2567,1.2690000000000001,1.2536,1.2599,2
2008-10-27,1.2598,1.263,1.2331,1.2434,1
2008-10-28,1.2432,1.2847,1.2412,1.2718,1
2008-10-29,1.2717,1.3299,1.2628,1.3234,2
2008-10-30,1.3233,1.3258,1.2748,1.2856,2
2008-10-31,1.2857,1.287,1.2670000000000001,1.2725,1
2008-11-02,1.2753,1.2871,1.2742,1.2843,1
2008-11-03,1.2842,1.29,1.2528,1.2583,1
2008-11-04,1.2584,1.3051,1.2572,1.2854,2
2008-11-05,1.2853,1.3118,1.2796,1.2876,2
2008-11-06,1.2874,1.2933,1.2655,1.276,1
2008-11-07,1.2761,1.2853,1.2717,1.2719,1
2008-11-09,1.2827,1.29,1.2779,1.2891,2
2008-11-10,1.2892,1.2929,1.2677,1.274,2
2008-11-11,1.2741,1.2802,1.2479,1.2574,1
2008-11-12,1.2575,1.2634,1.244,1.2461,1
2008-11-13,1.246,1.2858,1.239,1.2728,2
2008-11-14,1.2729,1.2801,1.2575,1.2605,2
2008-11-16,1.2541,1.2599,1.2514,1.2567,1
2008-11-17,1.2566,1.2744,1.2547,1.2618,2
2008-11-18,1.2619,1.2702,1.2569,1.2622,2
2008-11-19,1.2621,1.2816,1.2474,1.249,1
2008-11-20,1.2489,1.2596,1.2425,1.2489,1
2008-11-21,1.249,1.264,1.2439,1.2592,1
2008-11-23,1.2592,1.2657,1.2579,1.2645,1
2008-11-24,1.2648,1.2962,1.2569,1.2853,1
2008-11-25,1.2852,1.3083,1.2806,1.2979,2
2008-11-26,1.2978,1.3029,1.2821,1.2923,2
2008-11-27,1.2922,1.297,1.2862,1.291,2
2008-11-28,1.2911,1.2958,1.2647,1.2693,2
2008-11-30,1.2718,1.2718,1.2623,1.2684,1
2008-12-01,1.2683,1.2706,1.2583,1.265,1
2008-12-02,1.2651,1.2768,1.2564,1.2703,1
2008-12-03,1.2702,1.273,1.2604,1.2675,1
2008-12-04,1.2674,1.285,1.2551,1.2748,1
2008-12-05,1.2749,1.28,1.2629,1.2724,1
2008-12-07,1.2735,1.2788,1.2721,1.2762,1
2008-12-08,1.2761,1.2969,1.2747,1.2875,1
2008-12-09,1.2874,1.3003,1.2801,1.2959,1
2008-12-10,1.296,1.3072,1.2905,1.3049,1
2008-12-11,1.305,1.3408,1.3043,1.3369,2
2008-12-12,1.3368,1.3417,1.3254,1.3371,1
2008-12-14,1.3372,1.3499,1.3371,1.349,1
2008-12-15,1.3491,1.3738,1.3431,1.3730000000000002,1
2008-12-16,1.3729,1.4194,1.3631,1.4141,1
2008-12-17,1.4140000000000001,1.4457,1.401,1.4435,2
2008-12-18,1.4436,1.4721,1.4184,1.4264,2
2008-12-19,1.4265,1.4309,1.3827,1.3909,1
2008-12-21,1.3939,1.4049,1.3914,1.3975,1
2008-12-22,1.3976,1.4127,1.3905,1.3981,1
2008-12-23,1.3980000000000001,1.4023,1.3917,1.3959,1
2008-12-24,1.3958,1.4021,1.3948,1.4005,1
2008-12-26,1.4066,1.412,1.4015,1.4031,1
2008-12-28,1.4071,1.4176,1.4066,1.4154,2
2008-12-29,1.4153,1.4365,1.392,1.4101,2
2008-12-30,1.4103,1.4224,1.3991,1.4086,2
2008-12-31,1.4085,1.4145,1.3852,1.3969999999999998,2
2009-01-01,1.4005,1.403,1.3861,1.3869999999999998,1
2009-01-02,1.3866,1.3988,1.3842,1.3923,2
2009-01-04,1.391,1.3965,1.3844,1.3885,2
2009-01-05,1.3884,1.3945,1.3531,1.3558,2
2009-01-06,1.3556,1.3568,1.3314,1.3518,1
2009-01-07,1.3517,1.3749,1.3465,1.3635,2
2009-01-08,1.3634,1.3801,1.3536,1.365,2
2009-01-09,1.3649,1.3754,1.3417,1.3479,2
2009-01-11,1.3482,1.3482,1.3375,1.339,2
2009-01-12,1.3391,1.3447,1.3292,1.3332,2
2009-01-13,1.3331,1.3334,1.3142,1.3259999999999998,2
2009-01-14,1.3259,1.3338,1.3095,1.3181,1
2009-01-15,1.3182,1.3256,1.3028,1.3223,1
2009-01-16,1.3222,1.3346,1.3189,1.3268,1
2009-01-18,1.3343,1.3388,1.3315,1.3346,2
2009-01-19,1.3347,1.3365,1.2981,1.2998,2
2009-01-20,1.2997,1.3033,1.2847,1.2971,2
2009-01-21,1.2972,1.3088,1.2826,1.304,2
2009-01-22,1.3041,1.3085,1.291,1.2943,1
2009-01-23,1.2944,1.3037,1.2766,1.2973,2
2009-01-25,1.297,1.2971,1.2863,1.2946,1
2009-01-26,1.2948,1.3261,1.2875,1.3214,2
2009-01-27,1.3215,1.3331,1.3121,1.3266,2
2009-01-28,1.3267,1.3328,1.3084,1.3124,2
2009-01-29,1.3126,1.3181,1.2875,1.2893,2
2009-01-30,1.2894,1.2928,1.2765,1.2815,1
2009-02-01,1.2774,1.2788,1.2713,1.2723,1
2009-02-02,1.2724,1.2916,1.2708,1.2877,2
2009-02-03,1.2878,1.306,1.2804,1.301,2
2009-02-04,1.3009,1.3073,1.2801,1.2839,1
2009-02-05,1.2838,1.2907,1.2763,1.2787,1
2009-02-06,1.2786,1.2995,1.2749,1.2946,2
2009-02-08,1.297,1.2994,1.2914,1.2956,2
2009-02-09,1.2955,1.3095,1.2812,1.2824,1
2009-02-10,1.2823,1.3076,1.2819999999999998,1.2893,2
2009-02-11,1.2892,1.2999,1.2836,1.2913,2
2009-02-12,1.2912,1.2946,1.2724,1.2929,2
2009-02-13,1.2930000000000001,1.2941,1.2823,1.2864,2
2009-02-15,1.2785,1.281,1.2754,1.2767,2
2009-02-16,1.2766,1.2827,1.2634,1.2649,2
2009-02-17,1.2649,1.2676,1.256,1.2596,1
2009-02-18,1.2597,1.2642,1.2515,1.2585,1
2009-02-19,1.2584,1.2762,1.2572,1.2594,1
2009-02-20,1.2593,1.2885,1.256,1.2830000000000001,1
2009-02-22,1.281,1.2949,1.278,1.2906,2
2009-02-23,1.2908,1.2993,1.2664,1.2728,1
2009-02-24,1.2727,1.288,1.2702,1.2832,2
2009-02-25,1.2833,1.2901,1.2692,1.2737,2
2009-02-26,1.2736,1.2812,1.2684,1.2735,2
2009-02-27,1.2734,1.2752,1.2605,1.2674,2
2009-03-01,1.2635,1.2639,1.2547,1.2570000000000001,1
2009-03-02,1.2576,1.2641,1.254,1.2619,2
2009-03-03,1.2618,1.268,1.2458,1.2488,1
2009-03-04,1.2487,1.2665,1.2487,1.2618,2
2009-03-05,1.2619,1.2624,1.2483,1.258,1
2009-03-06,1.2581,1.2756,1.2572,1.2654,1
2009-03-08,1.2657,1.2729,1.2657,1.2675,2
2009-03-09,1.2675,1.2682,1.2558,1.2678,1
2009-03-10,1.2678,1.2824,1.2613,1.2670000000000001,1
2009-03-11,1.2669,1.2873,1.2619,1.2831,1
2009-03-12,1.2832,1.2947,1.2734,1.2929,1
2009-03-13,1.2928,1.2959,1.2865,1.2931,1
2009-03-15,1.2883,1.2925,1.2836,1.2895,1
2009-03-16,1.2895,1.3073,1.2885,1.3006,1
2009-03-17,1.3005,1.3059,1.2933,1.3048,1
2009-03-18,1.3047,1.3537,1.2988,1.3457,1
2009-03-19,1.3456,1.374,1.3419999999999999,1.3659999999999999,2
2009-03-20,1.3659,1.3728,1.3519,1.3584,2
2009-03-22,1.3627,1.3686,1.3614,1.3667,2
2009-03-23,1.3668,1.3738,1.3487,1.3654,2
2009-03-24,1.3655,1.368,1.3433,1.3488,1
2009-03-25,1.3489,1.3653,1.3419999999999999,1.357,2
2009-03-26,1.3569,1.3642,1.3496,1.3569,2
2009-03-27,1.3569,1.3593,1.3259,1.3291,2
2009-03-29,1.3231,1.3288,1.3215,1.3274,2
2009-03-30,1.3275,1.3276,1.3115,1.3259,1
2009-03-31,1.3258,1.3345,1.3175,1.3211,1
2009-04-01,1.3212,1.3296,1.3168,1.3275,1
2009-04-02,1.3275,1.3519,1.3253,1.3443,1
2009-04-03,1.3445,1.3496,1.3367,1.3487,2
2009-04-05,1.3505,1.3584,1.3503,1.3573,2
2009-04-06,1.3573,1.358,1.3324,1.3365,2
2009-04-07,1.3366,1.34,1.3179,1.3201,1
2009-04-08,1.3202,1.3312,1.315,1.3265,2
2009-04-09,1.3266,1.3338,1.3092,1.3138,1
2009-04-10,1.3137,1.3191,1.3113,1.3191,1
2009-04-12,1.3192,1.3198,1.3128,1.3167,1
2009-04-13,1.3167,1.3396,1.3166,1.3331,2
2009-04-14,1.3332,1.337,1.3222,1.3247,2
2009-04-15,1.3247,1.33,1.3149,1.3219,2
2009-04-16,1.3219999999999998,1.3234,1.3104,1.3121,2
2009-04-17,1.3122,1.3126,1.3018,1.3045,2
2009-04-19,1.3064,1.3064,1.2968,1.3004,2
2009-04-20,1.3003,1.3019999999999998,1.2890000000000001,1.2939,1
2009-04-21,1.2938,1.2996,1.29,1.2928,1
2009-04-22,1.2927,1.3041,1.2887,1.3,1
2009-04-23,1.3001,1.3164,1.2998,1.3149,1
2009-04-24,1.315,1.3303,1.3139,1.3244,2
2009-04-26,1.3249,1.3251,1.3158,1.3168,2
2009-04-27,1.3169,1.3184,1.2998,1.3025,1
2009-04-28,1.3024,1.3199,1.2967,1.3189,1
2009-04-29,1.3188,1.3345,1.3171,1.3313,0
2009-04-30,1.3313,1.3388,1.3194,1.3256,1
2009-05-01,1.3256,1.3330000000000002,1.3229,1.3272,1
2009-05-03,1.3277,1.3348,1.3268,1.3324,1
2009-05-04,1.3324,1.344,1.3215,1.3372,2
2009-05-05,1.3371,1.3438,1.3248,1.3276,1
2009-05-06,1.3275,1.3376,1.3249,1.3287,1
2009-05-07,1.3286,1.3472,1.3254,1.3376,1
2009-05-08,1.3376,1.3654,1.3365,1.3642,2
2009-05-10,1.3648,1.3671,1.3618,1.3658,2
2009-05-11,1.3657,1.3668,1.3559999999999999,1.3601,1
2009-05-12,1.3602,1.3724,1.3588,1.3691,2
2009-05-13,1.3692,1.3718,1.3527,1.3555,1
2009-05-14,1.3556,1.3667,1.3533,1.3638,2
2009-05-15,1.3638,1.3646,1.3464,1.3496,1
2009-05-17,1.3482,1.3493,1.3426,1.3442,1
2009-05-18,1.3443,1.3573,1.3434,1.3572,1
2009-05-19,1.3573,1.367,1.354,1.3618,1
2009-05-20,1.3617,1.3832,1.3586,1.3793,1
2009-05-21,1.3791,1.3957,1.3730000000000002,1.3931,1
2009-05-22,1.3932,1.4053,1.3901,1.4001,2
2009-05-24,1.4017,1.4047,1.3975,1.3987,2
2009-05-25,1.3989,1.4028,1.3944,1.3972,2
2009-05-26,1.3971,1.4005,1.386,1.3977,2
2009-05-27,1.3978,1.3995,1.3815,1.3819,1
2009-05-28,1.3818,1.3998,1.3793,1.3984,1
2009-05-29,1.3983,1.4169,1.3971,1.416,1
2009-05-31,1.4145,1.4165,1.4099,1.4144,1
2009-06-01,1.4143,1.4246,1.4114,1.4169,2
2009-06-02,1.4168,1.4331,1.4102,1.4305,2
2009-06-03,1.4304,1.4338,1.4109,1.4168,2
2009-06-04,1.4167,1.4241,1.4069999999999998,1.4201,2
2009-06-05,1.42,1.4268,1.3933,1.3969999999999998,2
2009-06-07,1.3969,1.4002,1.3926,1.3983,2
2009-06-08,1.3982,1.3996,1.3805,1.3871,1
2009-06-09,1.3872,1.4101,1.3852,1.4074,2
2009-06-10,1.4073,1.4144,1.3915,1.4028,2
2009-06-11,1.4027,1.4178,1.3943,1.4098,2
2009-06-12,1.4099,1.4116,1.3936,1.4016,2
2009-06-14,1.3996,1.4002,1.3947,1.3956,2
2009-06-15,1.3955,1.3963,1.3748,1.38,1
2009-06-16,1.38,1.3933,1.3793,1.3866,1
2009-06-17,1.3865,1.3985,1.3823,1.3958,2
2009-06-18,1.3959,1.4001,1.3871,1.392,1
2009-06-19,1.3921,1.4012,1.3884,1.3940000000000001,2
2009-06-21,1.3948,1.3957,1.3886,1.3908,1
2009-06-22,1.3907,1.3917,1.3827,1.3861,1
2009-06-23,1.3862,1.4107,1.3829,1.4086,2
2009-06-24,1.4086,1.4138,1.3889,1.3968,1
2009-06-25,1.3967,1.4047,1.3889,1.4042,1
2009-06-26,1.4043,1.4118,1.4015,1.4059,1
2009-06-28,1.4066,1.4077,1.4003,1.4028,1
2009-06-29,1.4029,1.4132,1.3983,1.4109,2
2009-06-30,1.411,1.4152,1.4001,1.4034,1
2009-07-01,1.4035,1.4201,1.4018,1.4113,2
2009-07-02,1.4112,1.4128,1.3927,1.3983,2
2009-07-03,1.3982,1.4028,1.3963,1.3981,2
2009-07-05,1.3958,1.3987,1.3952,1.3969999999999998,2
2009-07-06,1.3969,1.3998,1.3876,1.3977,2
2009-07-07,1.3976,1.405,1.3881,1.3904,1
2009-07-08,1.3903,1.3938,1.3833,1.3897,1
2009-07-09,1.3896,1.4069999999999998,1.3892,1.3977,1
2009-07-10,1.3976,1.3987,1.3878,1.3935,1
2009-07-12,1.3948,1.3979,1.3924,1.3929,1
2009-07-13,1.393,1.4007,1.3897,1.3983,1
2009-07-14,1.3984,1.4014,1.3911,1.3983,1
2009-07-15,1.3982,1.4135,1.3978,1.4074,1
2009-07-16,1.4073,1.4166,1.4057,1.4115,1
2009-07-17,1.4114,1.4147,1.4062,1.4103,1
2009-07-19,1.4099,1.4182,1.4095,1.4155,1
2009-07-20,1.4154,1.4249,1.4145,1.4208,0
2009-07-21,1.4207,1.4277,1.4163,1.4195,2
2009-07-22,1.4196,1.4257,1.4156,1.4232,2
2009-07-23,1.4233,1.4291,1.4119,1.4161,1
2009-07-24,1.416,1.4253,1.4153,1.4205,2
2009-07-26,1.4225,1.4235,1.4171,1.4232,2
2009-07-27,1.4231,1.4298,1.4203,1.4242,2
2009-07-28,1.4243,1.4304,1.4131,1.4169,2
2009-07-29,1.4169,1.4184,1.4007,1.4056,1
2009-07-30,1.4055,1.4135,1.4015,1.4127,1
2009-07-31,1.4126,1.4279,1.4086,1.4258,1
2009-08-02,1.4266,1.4309,1.4229,1.4234,1
2009-08-03,1.4235,1.4445,1.4207,1.4389,2
2009-08-04,1.439,1.443,1.4367,1.4411,2
2009-08-05,1.4412,1.4447,1.4355,1.4399,2
2009-08-06,1.4398,1.4422,1.4329,1.4361,2
2009-08-07,1.4362,1.4412,1.4154,1.4182,1
2009-08-09,1.4180000000000001,1.4212,1.4168,1.4203,2
2009-08-10,1.4202,1.4218,1.4105,1.4141,1
2009-08-11,1.4142,1.4185,1.411,1.4144,1
2009-08-12,1.4144,1.4247,1.4086,1.422,1
2009-08-13,1.4219,1.4327,1.4213,1.4269,2
2009-08-14,1.4269999999999998,1.4306,1.416,1.4203,2
2009-08-16,1.4188,1.4193,1.4140000000000001,1.4153,2
2009-08-17,1.4154,1.4157,1.4045,1.4105,1
2009-08-18,1.4106,1.4173,1.4069,1.4140000000000001,1
2009-08-19,1.4139,1.4265,1.4083,1.4222,1
2009-08-20,1.4223,1.4274,1.4199,1.4224,1
2009-08-21,1.4225,1.4374,1.4208,1.4327,2
2009-08-23,1.4332,1.4359,1.4331,1.4336,2
2009-08-24,1.4337,1.4343,1.4273,1.4302,0
2009-08-25,1.4303,1.4362,1.4252,1.4302,2
2009-08-26,1.4301,1.4352,1.4207,1.4244,1
2009-08-27,1.4243,1.4406,1.4221,1.4354,2
2009-08-28,1.4355,1.4388,1.4280000000000002,1.4301,2
2009-08-30,1.4308,1.4316,1.4279,1.4286,0
2009-08-31,1.4287,1.4367,1.4255,1.4354,2
2009-09-01,1.4353,1.4377,1.4176,1.4212,1
2009-09-02,1.4211,1.4293,1.4192,1.4272,1
2009-09-03,1.4273,1.4347,1.4235,1.425,1
2009-09-04,1.4251,1.4325,1.419,1.4297,1
2009-09-06,1.4302,1.4333,1.43,1.4331,1
2009-09-07,1.4332,1.4361,1.4319,1.4341,1
2009-09-08,1.4340000000000002,1.4534,1.4333,1.4482,1
2009-09-09,1.4481,1.4599,1.4466,1.4574,1
2009-09-10,1.4573,1.4612,1.4501,1.4603,1
2009-09-11,1.4602,1.4634,1.4552,1.4569,1
2009-09-13,1.46,1.4606,1.452,1.4544,1
2009-09-14,1.4545,1.4652,1.4514,1.4619,1
2009-09-15,1.462,1.4684,1.4561,1.4680000000000002,1
2009-09-16,1.4679,1.4735,1.4645,1.4727,2
2009-09-17,1.4726,1.4766,1.4687,1.4716,2
2009-09-18,1.4715,1.4734,1.4647,1.4707,1
2009-09-20,1.4706,1.4712,1.4678,1.4683,1
2009-09-21,1.4684,1.4722,1.4611,1.4716,1
2009-09-22,1.4715,1.484,1.4705,1.4809,2
2009-09-23,1.4808,1.4842,1.4687,1.4723,2
2009-09-24,1.4724,1.4803,1.4616,1.4656,2
2009-09-25,1.4655,1.4724,1.4624,1.4692,2
2009-09-27,1.4702,1.472,1.4572,1.4578,1
2009-09-28,1.4579,1.4677,1.4564,1.4626,2
2009-09-29,1.4627,1.4645,1.4527,1.4619,2
2009-09-30,1.462,1.4673,1.4575,1.4624,2
2009-10-01,1.4623,1.4629,1.4501,1.4543,1
2009-10-02,1.4544,1.4646,1.4480000000000002,1.4575,1
2009-10-04,1.4609999999999999,1.4646,1.4579,1.4633,1
2009-10-05,1.4633,1.4717,1.4591,1.4704,1
2009-10-06,1.4705,1.4761,1.4682,1.4704,1
2009-10-07,1.4703,1.4773,1.465,1.476,1
2009-10-08,1.4759,1.4816,1.4705,1.4723,1
2009-10-09,1.4724,1.4773,1.4673,1.4725,1
2009-10-11,1.4722,1.4741,1.4678,1.4702,1
2009-10-12,1.4703,1.4812,1.4680000000000002,1.4769999999999999,1
2009-10-13,1.4771,1.4886,1.4761,1.4884,1
2009-10-14,1.4885,1.496,1.4869,1.4952,2
2009-10-15,1.4951,1.4966,1.4842,1.4932,1
2009-10-16,1.4932,1.4939,1.4848,1.4902,1
2009-10-18,1.4887,1.4919,1.4829,1.4880000000000002,1
2009-10-19,1.4881,1.4992,1.4872,1.4972,2
2009-10-20,1.4973,1.499,1.4882,1.4923,1
2009-10-21,1.4924,1.5045,1.4906,1.4984,2
2009-10-22,1.4985,1.506,1.4945,1.5029,2
2009-10-23,1.5028,1.505,1.4986,1.5007,2
2009-10-25,1.4995,1.5063,1.4982,1.5038,2
2009-10-26,1.5037,1.5046,1.4845,1.4881,2
2009-10-27,1.4882,1.4927,1.4769999999999999,1.4811,2
2009-10-28,1.4812,1.484,1.4683,1.4718,1
2009-10-29,1.4718,1.4859,1.4702,1.4855,2
2009-10-30,1.4854,1.4857,1.4703,1.4723,1
2009-11-01,1.4717,1.4772,1.4684,1.476,2
2009-11-02,1.4759,1.4845,1.4728,1.4784,2
2009-11-03,1.4783,1.4807,1.4626,1.4733,1
2009-11-04,1.4732,1.4909,1.4723,1.4841,1
2009-11-05,1.4841,1.4918,1.4809999999999999,1.4874,1
2009-11-06,1.4873,1.4914,1.4813,1.4845,1
2009-11-08,1.4883,1.4943,1.4853,1.4939,1
2009-11-09,1.4938,1.5019999999999998,1.4929,1.4979,2
2009-11-10,1.4980000000000002,1.5021,1.4938,1.4986,2
2009-11-11,1.4985,1.5049,1.4953,1.4991,2
2009-11-12,1.499,1.501,1.4821,1.486,1
2009-11-13,1.4859,1.4938,1.4824,1.4904,1
2009-11-15,1.492,1.4972,1.4916,1.4965,2
2009-11-16,1.4966,1.5016,1.4880000000000002,1.4968,2
2009-11-17,1.4967,1.4974,1.4808,1.4881,1
2009-11-18,1.4882,1.499,1.4880000000000002,1.4911,2
2009-11-19,1.4909999999999999,1.4935,1.4842,1.4925,2
2009-11-20,1.4926,1.4935,1.4801,1.4861,1
2009-11-22,1.4862,1.4947,1.4854,1.4942,1
2009-11-23,1.4941,1.4999,1.4921,1.4952,1
2009-11-24,1.4951,1.4998,1.4889,1.4996,1
2009-11-25,1.4995,1.5144,1.4980000000000002,1.5112,2
2009-11-26,1.5113,1.5119,1.4914,1.4934,1
2009-11-27,1.4934,1.4989,1.4829,1.4987,1
2009-11-29,1.5014,1.5084,1.4963,1.5066,2
2009-11-30,1.5065,1.5078,1.4973,1.5011,1
2009-12-01,1.5012,1.5117,1.4971,1.5092,2
2009-12-02,1.5091,1.5109,1.5032,1.5087,2
2009-12-03,1.5086,1.5141,1.5037,1.5058,2
2009-12-04,1.5057,1.5090000000000001,1.4822,1.4855,2
2009-12-06,1.4856,1.4898,1.4851,1.4887,2
2009-12-07,1.4888,1.4905,1.4756,1.4844,2
2009-12-08,1.4843,1.4863,1.4669,1.4723,2
2009-12-09,1.4724,1.4782,1.4674,1.4712,2
2009-12-10,1.4713,1.476,1.4684,1.4726,2
2009-12-11,1.4725,1.4777,1.4586,1.4617,2
2009-12-13,1.4622,1.4677,1.4598,1.466,2
2009-12-14,1.4659,1.4685,1.4616,1.4654,2
2009-12-15,1.4653,1.4654,1.4503,1.4538,2
2009-12-16,1.4537,1.459,1.4369,1.439,2
2009-12-17,1.4389,1.4419,1.4304,1.4394,2
2009-12-18,1.4395,1.4404,1.4261,1.4331,2
2009-12-20,1.4309,1.4359,1.4299,1.435,2
2009-12-21,1.4349,1.4373,1.4265,1.4294,1
2009-12-22,1.4293,1.4332,1.4217,1.4248,1
2009-12-23,1.4247,1.4366,1.4234,1.4336,1
2009-12-24,1.4337,1.4418,1.4336,1.4366,2
2009-12-27,1.4389,1.4397,1.4354,1.4377,2
